bodyType;brand;color;fuelType;modelDate;name;numberOfDoors;productionDate;vehicleConfiguration;vehicleTransmission;engineDisplacement;enginePower;description;mileage;Комплектация;Привод;Руль;Состояние;Владельцы;ПТС;Таможня;Владение;id;price;model
None;BMW ;белый ;дизель ;E70 рестайлинг (2010—2013) ;30d 3.0 AT (245 л.с.) ;5;2011;None;автомат ;None;None;None;145000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;1 330 000;X5 
None;BMW ;синий ;бензин ;F25 (2010—2014) ;28i 2.0 xDrive AT (245 л.с.) ;5;2013;None;автомат ;None;None;None;182000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;1 370 000;X3 
None;BMW ;чёрный ;бензин ;F01/F02 (2008—2012) ;750Li 4.4 xDrive AT (407 л.с.) ;4;2011;None;автомат ;None;None;None;172000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;680 000;7 серия 
None;BMW ;чёрный ;бензин ;F10/F11 (2009—2013) ;520i 2.0 AT (184 л.с.) ;4;2011;None;автомат ;None;None;None;225000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;850 000;5 серия 
None;BMW ;чёрный ;бензин ;F10/F11 рестайлинг (2013—2017) ;520i 2.0 AT (184 л.с.) ;4;2013;None;автомат ;None;None;None;120000 км ;Business ;задний ;левый ;не битый ;2;None;None;None;None;1 190 000;5 серия 
None;BMW ;чёрный ;дизель ;E70 (2006—2010) ;3.0d 3.0 AT (235 л.с.) ;5;2009;None;автомат ;None;None;None;128000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;1 095 000;X5 
None;BMW ;белый ;бензин ;E90/E91/E92/E93 (2005—2010) ;320i 2.0 AT (156 л.с.) ;2;2008;None;автомат ;None;None;None;234000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;570 000;3 серия 
None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
None;BMW ;чёрный ;бензин ;F06 (2011—2015) ;650i 4.4 xDrive AT (450 л.с.) ;4;2014;None;автомат ;None;None;None;106000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;2 900 000;6 серия Gran Coupe 
None;BMW ;чёрный ;бензин ;E60/E61 рестайлинг (2007—2010) ;525i 2.5 AT (218 л.с.) ;4;2008;None;автомат ;None;None;None;257000 км ;Business ;задний ;левый ;не битый ;4+ ;None;None;None;None;625 000;5 серия 
None;BMW ;чёрный ;бензин ;E53 (1999—2003) ;4.4i 4.4 AT (286 л.с.) ;5;2001;None;автомат ;None;None;None;307000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;330 000;X5 
None;BMW ;чёрный ;бензин ;F01/F02 рестайлинг (2012—2015) ;760Li 6.0 AT (544 л.с.) ;4;2013;None;автомат ;None;None;None;97000 км ;Базовая ;задний ;левый ;не битый ;1;None;None;None;None;1 400 000;7 серия 
None;BMW ;чёрный ;дизель ;E70 рестайлинг (2010—2013) ;40d 3.0 AT (306 л.с.) ;5;2011;None;автомат ;None;None;None;138000 км ;M Sport ;полный ;левый ;не битый ;4+ ;None;None;None;None;1 100 000;X5 
None;BMW ;серый ;бензин ;E60/E61 (2002—2007) ;545i 4.4 MT (333 л.с.) ;4;2003;None;механика ;None;None;None;240000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;550 000;5 серия 
None;BMW ;белый ;бензин ;E81/E82/E87/E88 рестайлинг (2007—2011) ;116i 1.6 AT (115 л.с.) ;5;2011;None;автомат ;None;None;None;72000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;530 000;1 серия 
None;BMW ;чёрный ;бензин ;E60/E61 (2002—2007) ;525xi 2.5 AT (218 л.с.) ;4;2006;None;автомат ;None;None;None;199000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;535 000;5 серия 
None;BMW ;серебряный ;дизель ;F16 (2014—н. в.) ;M50d 3.0 AT (381 л.с.) ;5;2015;None;автомат ;None;None;None;78000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;3 200 000;X6 
None;BMW ;чёрный ;бензин ;E60/E61 рестайлинг (2007—2010) ;530xi 3.0 AT (272 л.с.) ;4;2007;None;автомат ;None;None;None;164000 км ;Business ;полный ;левый ;не битый ;4+ ;None;None;None;None;630 000;5 серия 
None;BMW ;белый ;бензин ;F30/F31 рестайлинг (2015—н. в.) ;320i 2.0 Steptronic (184 л.с.) ;4;2015;None;автомат ;None;None;None;103000 км ;SE ;задний ;левый ;не битый ;3;None;None;None;None;1 300 000;3 серия 
None;BMW ;серый ;дизель ;F10/F11 рестайлинг (2013—2017) ;520d 2.0 AT (190 л.с.) ;4;2016;None;автомат ;None;None;None;73000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 350 000;5 серия 
None;BMW ;чёрный ;бензин ;E46 рестайлинг (2001—2006) ;318i 2.0 AT (143 л.с.) ;4;2004;None;автомат ;None;None;None;245000 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;397 000;3 серия 
внедорожник ;BMW ;чёрный ;дизель ;F39 (2017—н. в.) ;18d 2.0 xDrive AT (150 л.с.) ;5;2020;None;None;None;None;None;None;Advantage ;полный ;левый ;None;None;None;None;None;None;2 447 500;X2 
None;BMW ;серый ;бензин ;F01/F02 (2008—2012) ;750i 4.4 xDrive AT (407 л.с.) ;4;2008;None;автомат ;None;None;None;270000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;730 000;7 серия 
None;BMW ;чёрный ;бензин ;E23 (1977—1986) ;733i 3.2 MT (197 л.с.) ;4;1981;None;механика ;None;None;None;240780 км ;Базовая ;задний ;левый ;не битый ;1;None;None;None;None;900 000;7 серия 
None;BMW ;синий ;бензин ;E71 рестайлинг (2012—2014) ;4.4 AT (555 л.с.) ;5;2013;None;автомат ;None;None;None;74760 км ;M ;полный ;левый ;не битый ;2;None;None;None;None;1 690 000;X6 M 
None;BMW ;чёрный ;бензин ;F15 (2013—2018) ;35i 3.0 xDrive Steptronic (306 л.с.) ;5;2014;None;автомат ;None;None;None;106653 км ;Luxury ;полный ;левый ;не битый ;2;None;None;None;None;2 300 000;X5 
None;BMW ;чёрный ;дизель ;E71 (2007—2012) ;40d 3.0 AT (306 л.с.) ;5;2010;None;автомат ;None;None;None;155000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;1 630 000;X6 
None;BMW ;чёрный ;дизель ;F15 (2013—2018) ;30d 3.0 xDrive Steptronic (249 л.с.) ;5;2013;None;автомат ;None;None;None;188000 км ;M Sport ;полный ;левый ;не битый ;2;None;None;None;None;1 990 000;X5 
None;BMW ;чёрный ;дизель ;F01/F02 рестайлинг (2012—2015) ;730d 3.0 xDrive AT (258 л.с.) ;4;2014;None;автомат ;None;None;None;140000 км ;None;полный ;левый ;не битый ;3;None;None;None;None;1 599 100;7 серия 
None;BMW ;чёрный ;бензин ;E53 рестайлинг (2003—2007) ;3.0i 3.0 AT (231 л.с.) ;5;2005;None;автомат ;None;None;None;251000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;680 000;X5 
None;BMW ;чёрный ;дизель ;E83 (2003—2006) ;30d 3.0 AT (218 л.с.) ;5;2005;None;автомат ;None;None;None;317000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;565 000;X3 
None;BMW ;чёрный ;дизель ;F16 (2014—н. в.) ;30d 3.0 AT (249 л.с.) ;5;2018;None;автомат ;None;None;None;70000 км ;Luxury ;полный ;левый ;не битый ;1;None;None;None;None;3 350 000;X6 
внедорожник ;BMW ;бежевый ;дизель ;F48 рестайлинг (2019—н. в.) ;18d 2.0 xDrive Steptronic (150 л.с.) ;5;2020;None;None;None;None;None;None;Advantage Plus ;полный ;левый ;None;None;None;None;None;None;2 492 000;X1 
None;BMW ;чёрный ;дизель ;G11/G12 (2015—2019) ;750d 3.0 xDrive Steptronic (400 л.с.) ;4;2018;None;автомат ;None;None;None;81 км ;None;полный ;левый ;не битый ;1;None;None;None;None;7 919 000;7 серия 
None;BMW ;чёрный ;бензин ;F01/F02 (2008—2012) ;740Li 3.0 AT (326 л.с.) ;4;2009;None;автомат ;None;None;None;215000 км ;Базовая ;задний ;левый ;не битый ;2;None;None;None;None;1 200 000;7 серия 
None;BMW ;чёрный ;бензин ;E90/E91/E92/E93 (2005—2010) ;320i 2.0 AT (150 л.с.) ;4;2006;None;автомат ;None;None;None;176777 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;470 000;3 серия 
None;BMW ;чёрный ;бензин ;E90/E91/E92/E93 (2005—2010) ;325xi 2.5 AT (218 л.с.) ;2;2008;None;автомат ;None;None;None;218158 км ;None;полный ;левый ;не битый ;3;None;None;None;None;619 000;3 серия 
None;BMW ;чёрный ;бензин ;F01/F02 рестайлинг (2012—2015) ;750Li 4.4 xDrive AT (450 л.с.) ;4;2015;None;автомат ;None;None;None;19800 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;1 999 000;7 серия 
None;BMW ;белый ;бензин ;F30/F31 (2011—2015) ;328i 2.0 AT (245 л.с.) ;4;2011;None;автомат ;None;None;None;229600 км ;None;задний ;левый ;не битый ;4+ ;None;None;None;None;1 070 000;3 серия 
седан ;BMW ;белый ;бензин ;F44 (2019—н. в.) ;218i 1.5 AMT (140 л.с.) ;4;2020;None;None;None;None;None;None;Base ;передний ;левый ;None;None;None;None;None;None;2 437 623;2 серия Gran Coupe 
седан ;BMW ;синий ;бензин ;F44 (2019—н. в.) ;218i 1.5 AMT (140 л.с.) ;4;2020;None;None;None;None;None;None;Base ;передний ;левый ;None;None;None;None;None;None;2 346 948;2 серия Gran Coupe 
None;BMW ;серый ;дизель ;F01/F02 (2008—2012) ;740d 3.0 xDrive AT (306 л.с.) ;4;2011;None;автомат ;None;None;None;129000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;1 280 000;7 серия 
None;BMW ;белый ;дизель ;F15 (2013—2018) ;40d 3.0 xDrive Steptronic (313 л.с.) ;5;2014;None;автомат ;None;None;None;115000 км ;M Sport ;полный ;левый ;не битый ;2;None;None;None;None;2 475 000;X5 
None;BMW ;чёрный ;бензин ;E60/E61 (2002—2007) ;530xi 3.0 AT (258 л.с.) ;4;2007;None;автомат ;None;None;None;220000 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;485 000;5 серия 
None;BMW ;белый ;бензин ;F16 (2014—н. в.) ;50i 4.4 AT (450 л.с.) ;5;2015;None;автомат ;None;None;None;70000 км ;Базовая ;полный ;левый ;не битый ;2;None;None;None;None;2 600 000;X6 
None;BMW ;чёрный ;дизель ;F01/F02 рестайлинг (2012—2015) ;730d 3.0 xDrive AT (258 л.с.) ;4;2015;None;автомат ;None;None;None;123102 км ;Базовая ;полный ;левый ;не битый ;4+ ;None;None;None;None;1 720 000;7 серия 
None;BMW ;серебряный ;бензин ;E36 (1990—2000) ;318i 1.8 MT (115 л.с.) ;4;1997;None;механика ;None;None;None;276252 км ;Базовая ;задний ;левый ;не битый ;4+ ;None;None;None;None;135 000;3 серия 
None;BMW ;белый ;бензин ;E70 (2009—2011) ;4.4 AT (555 л.с.) ;5;2009;None;автомат ;None;None;None;92170 км ;M ;полный ;левый ;не битый ;4+ ;None;None;None;None;1 200 000;X5 M 
None;BMW ;чёрный ;бензин ;E60/E61 рестайлинг (2007—2010) ;530i 3.0 AT (272 л.с.) ;4;2009;None;автомат ;None;None;None;301000 км ;Базовая ;задний ;левый ;не битый ;3;None;None;None;None;785 000;5 серия 
None;BMW ;чёрный ;бензин ;F48 (2015—2019) ;20i 2.0 xDrive Steptronic (192 л.с.) ;5;2018;None;автомат ;None;None;None;29118 км ;Advantage ;полный ;левый ;не битый ;1;None;None;None;None;1 900 000;X1 
внедорожник ;BMW ;белый ;дизель ;F48 рестайлинг (2019—н. в.) ;18d 2.0 xDrive Steptronic (150 л.с.) ;5;2020;None;None;None;None;None;None;Sport Line ;полный ;левый ;None;None;None;None;None;None;2 740 000;X1 
внедорожник ;BMW ;чёрный ;дизель ;G05 (2018—н. в.) ;25d 2.0 xDrive Steptronic (231 л.с.) ;5;2020;None;None;None;None;None;None;Business ;полный ;левый ;None;None;None;None;None;None;4 410 000;X5 
None;BMW ;синий ;дизель ;F16 (2014—н. в.) ;30d 3.0 AT (249 л.с.) ;5;2018;None;автомат ;None;None;None;29412 км ;M Sport ;полный ;левый ;не битый ;1;None;None;None;None;3 820 000;X6 
None;BMW ;белый ;дизель ;F16 (2014—н. в.) ;30d 3.0 AT (249 л.с.) ;5;2019;None;автомат ;None;None;None;27982 км ;M Sport ;полный ;левый ;не битый ;1;None;None;None;None;4 016 000;X6 
None;BMW ;белый ;бензин ;E71 рестайлинг (2012—2014) ;35i 3.0 AT (306 л.с.) ;5;2013;None;автомат ;None;None;None;95000 км ;Базовая ;полный ;левый ;не битый ;1;None;None;None;None;1 850 000;X6 
хетчбэк ;BMW ;синий ;бензин ;G32 рестайлинг (2020—н. в.) ;630i 2.0 Steptronic (249 л.с.) ;5;2020;None;None;None;None;None;None;Luxury ;задний ;левый ;None;None;None;None;None;None;4 366 400;6 серия GT 
None;BMW ;чёрный ;бензин ;E70 рестайлинг (2010—2013) ;4.4 AT (555 л.с.) ;5;2011;None;автомат ;None;None;None;160000 км ;M ;полный ;левый ;не битый ;3;None;None;None;None;1 350 000;X5 M 
седан ;BMW ;серый ;бензин ;F44 (2019—н. в.) ;218i 1.5 AMT (140 л.с.) ;4;2020;None;None;None;None;None;None;M Sport ;передний ;левый ;None;None;None;None;None;None;2 149 000;2 серия Gran Coupe 
седан ;BMW ;белый ;бензин ;F44 (2019—н. в.) ;218i 1.5 AMT (140 л.с.) ;4;2020;None;None;None;None;None;None;M Sport ;передний ;левый ;None;None;None;None;None;None;2 149 000;2 серия Gran Coupe 
седан ;BMW ;чёрный ;бензин ;F44 (2019—н. в.) ;218i 1.5 AMT (140 л.с.) ;4;2020;None;None;None;None;None;None;M Sport ;передний ;левый ;None;None;None;None;None;None;2 038 500;2 серия Gran Coupe 
None;BMW ;чёрный ;дизель ;F10/F11 рестайлинг (2013—2017) ;520d 2.0 AT (190 л.с.) ;4;2016;None;автомат ;None;None;None;95000 км ;Базовая ;задний ;левый ;не битый ;1;None;None;None;None;1 250 000;5 серия 
седан ;BMW ;серый ;дизель ;G30/G31 (2016—н. в.) ;530d 3.0 xDrive Steptronic (249 л.с.) ;4;2020;None;None;None;None;None;None;M Sport ;полный ;левый ;None;None;None;None;None;None;4 139 000;5 серия 
None;BMW ;синий ;дизель ;E71 (2007—2012) ;30d 3.0 AT (245 л.с.) ;5;2011;None;автомат ;None;None;None;106799 км ;None;полный ;левый ;не битый ;1;None;None;None;None;1 509 950;X6 
